aalScore,score
0.017820671679405212,-6.53125
0.006218021951697268,-8.609375
0.021801783705269126,-7.26171875
0.00933772108902318,-5.97265625
0.004766082404474058,-7.67578125
0.024652467235500124,-8.2265625
0.0013106225813923707,-6.765625
0.007893526996633378,-6.28125
0.004004870640229868,-9.078125
0.01156347807961875,-9.2890625
0.012379765678498302,-7.07421875
0.008394446205458426,-5.8046875
0.008425191543908417,-6.4609375
0.004067582021833987,-7.74609375
0.002949930671425822,-7.81640625
0.010583869071932012,-6.23828125
0.0018968518546269174,-8.1171875
0.007802131437858389,-6.91015625
0.0033725139347786847,-7.4765625
0.020776761805167885,-5.15625
0.01135830226092889,-7.4765625
0.006327521192420965,-6.6953125
0.011140744483515937,-8.78125
0.016348605292487956,-6.01171875
0.006984041916607404,-4.859375
0.0035301808145097972,-7.8984375
0.007973916413617296,-8.921875
0.003486534817236195,-7.40625
0.0033522687888567293,-5.51953125
0.007203879866539353,-8.3203125
0.010600195562937094,-6.375
0.006589093733531563,-6.88671875
0.01158262238833359,-5.50390625
0.014912694919966768,-5.7265625
0.010610521705900752,-8.03125
0.007598615520613826,-7.2734375
0.028144812838422167,-7.01171875
0.005615710653804907,-8.2265625
0.018672978634677054,-6.72265625
0.014051939184187644,-7.02734375
0.0048288660395221,-8.1328125
0.007880291985958961,-7.63671875
0.009409429596799955,-7.41796875
0.005606948720465162,-8.09375
0.007055539843618272,-8.96875
0.006795642365765815,-8.3046875
0.006757850127243349,-7.1875
0.013325900362714523,-8.3984375
0.006794568715239072,-7.46484375
0.004552916849233834,-8.59375
0.007407025961332315,-7.921875
0.0031193212282465558,-5.58203125
0.02032109448024196,-8.921875
0.009396061423848035,-3.708984375
0.0035079720814391413,-6.26953125
0.00471074835368204,-8.4140625
0.015724241508492255,-8.03125
0.01786443772764672,-5.73828125
0.004926219678452921,-6.5703125
0.010316663277062555,-8.859375
0.0022732056479546005,-7.59765625
0.004584291972654749,-8.2265625
0.012840572892003766,-7.2734375
0.006971970655686419,-7.9765625
0.005342701373577645,-8.8203125
0.01795184884187261,-7.71875
0.008681217929038528,-6.20703125
0.00619871072677024,-8.2265625
0.006348774371298194,-7.15234375
0.0021953683365979466,-5.46875
0.00864725633571323,-6.09765625
0.011302647019644741,-7.31640625
0.0032439534947411937,-6.9765625
0.0032228957659157036,-5.31640625
0.010876195840465572,-7.80078125
0.014405059397898417,-5.25
0.010110559991271266,-7.29296875
0.00596273372226011,-4.8984375
0.02006586600109298,-8.1953125
0.004529649213893731,-7.2109375
0.011995366965263552,-8.2734375
0.007921705065395985,-6.875
0.013651225409326133,-8.9296875
0.004632219966125254,-8.390625
0.0034706134889460213,-9.6640625
0.011876362139754314,-7.93359375
0.0034746237552398273,-6.9765625
0.0055494676682341535,-6.6640625
0.014134704432465992,-6.296875
0.004677461557867027,-7.47265625
0.0028388565787953774,-8.0234375
0.008305787168389315,-7.3203125
0.0047026017175454795,-7.62109375
0.006044000005967489,-8.1953125
0.015268241999428944,-6.8515625
0.01453090576321026,-6.953125
0.010440737803793485,-7.9765625
0.017139761697328892,-8.4296875
0.003557431617170781,-6.19140625
0.0018348377509524833,-7.57421875
0.008390335849775445,-7.1875
0.014533086133681962,-8.3984375
0.010135003320789251,-8.5
0.0026728791660661686,-8.71875
0.010512042790043905,-6.1875
0.008555368602559366,-8.3828125
0.001572235821415684,-5.94921875
0.0014765313164050063,-6.0546875
0.025282966493910566,-6.46484375
0.030556029074599714,-7.0390625
0.013474839221471562,-5.85546875
0.015734616315435143,-7.76953125
0.002753284907094565,-7.92578125
0.007036010225287247,-8.6953125
0.020732004106183453,-8.8203125
