aalScore,score
0.017820671679405212,-56.876800537109375
0.006218021951697268,-114.96180725097656
0.021801783705269126,-86.63480377197266
0.00933772108902318,-83.955810546875
0.004766082404474058,-88.55984497070312
0.024652467235500124,-78.4932861328125
0.0013106225813923707,-75.67591857910156
0.007893526996633378,-62.505706787109375
0.004004870640229868,-89.45095825195312
0.01156347807961875,-83.55351257324219
0.012379765678498302,-80.0720443725586
0.008394446205458426,-106.26898193359375
0.008425191543908417,-77.95249938964844
0.004067582021833987,-74.27049255371094
0.002949930671425822,-112.44621276855469
0.010583869071932012,-63.217613220214844
0.0018968518546269174,-88.72763061523438
0.007802131437858389,-80.65342712402344
0.0033725139347786847,-80.14603424072266
0.020776761805167885,-53.88286590576172
0.01135830226092889,-49.288177490234375
0.006327521192420965,-202.00067138671875
0.011140744483515937,-87.32455444335938
0.016348605292487956,-78.81330871582031
0.006984041916607404,-69.09489440917969
0.0035301808145097972,-105.10423278808594
0.007973916413617296,-69.99307250976562
0.003486534817236195,-87.93290710449219
0.0033522687888567293,-77.81802368164062
0.007203879866539353,-76.69979858398438
0.010600195562937094,-75.82662963867188
0.006589093733531563,-65.03688049316406
0.01158262238833359,-58.453582763671875
0.014912694919966768,-98.2840805053711
0.010610521705900752,-95.86769104003906
0.007598615520613826,-81.22724151611328
0.028144812838422167,-48.111328125
0.005615710653804907,-58.54362487792969
0.018672978634677054,-102.97666931152344
0.014051939184187644,-88.30690002441406
0.0048288660395221,-126.35952758789062
0.007880291985958961,-69.72967529296875
0.009409429596799955,-78.07421875
0.005606948720465162,-136.39158630371094
0.007055539843618272,-56.49143981933594
0.006795642365765815,-71.58307647705078
0.006757850127243349,-79.61517333984375
0.013325900362714523,-71.0906982421875
0.006794568715239072,-93.86117553710938
0.004552916849233834,-69.85203552246094
0.007407025961332315,-99.86849975585938
0.0031193212282465558,-71.31908416748047
0.02032109448024196,-68.158447265625
0.009396061423848035,-118.24226379394531
0.0035079720814391413,-75.62358093261719
0.00471074835368204,-76.1104736328125
0.015724241508492255,-79.3956527709961
0.01786443772764672,-74.56532287597656
0.004926219678452921,-77.35163116455078
0.010316663277062555,-100.59222412109375
0.0022732056479546005,-91.0401611328125
0.004584291972654749,-83.68496704101562
0.012840572892003766,-80.63031005859375
0.006971970655686419,-126.31668090820312
0.005342701373577645,-122.08612060546875
0.01795184884187261,-91.0776138305664
0.008681217929038528,-63.89825439453125
0.00619871072677024,-65.30165100097656
0.006348774371298194,-59.187225341796875
0.0021953683365979466,-77.71609497070312
0.00864725633571323,-60.99169158935547
0.011302647019644741,-75.396728515625
0.0032439534947411937,-60.85943603515625
0.0032228957659157036,-62.20965576171875
0.010876195840465572,-53.595069885253906
0.014405059397898417,-90.23472595214844
0.010110559991271266,-69.12303161621094
0.00596273372226011,-41.208282470703125
0.02006586600109298,-66.65391540527344
0.004529649213893731,-77.52920532226562
0.011995366965263552,-54.508087158203125
0.007921705065395985,-78.3891372680664
0.013651225409326133,-79.49937438964844
0.004632219966125254,-73.11504364013672
0.0034706134889460213,-66.995849609375
0.011876362139754314,-73.08047485351562
0.0034746237552398273,-125.31146240234375
0.0055494676682341535,-110.47543334960938
0.014134704432465992,-111.16873168945312
0.004677461557867027,-47.357696533203125
0.0028388565787953774,-116.22808837890625
0.008305787168389315,-108.40390014648438
0.0047026017175454795,-87.01673889160156
0.006044000005967489,-72.94281005859375
0.015268241999428944,-60.58351135253906
0.01453090576321026,-81.31189727783203
0.010440737803793485,-69.16494750976562
0.017139761697328892,-59.84523010253906
0.003557431617170781,-118.68516540527344
0.0018348377509524833,-109.65615844726562
0.008390335849775445,-84.75959777832031
0.014533086133681962,-72.09983825683594
0.010135003320789251,-89.3802261352539
0.0026728791660661686,-127.21701049804688
0.010512042790043905,-74.37698364257812
0.008555368602559366,-67.49756622314453
0.001572235821415684,-90.03692626953125
0.0014765313164050063,-115.83367919921875
0.025282966493910566,-66.37706756591797
0.030556029074599714,-85.76010131835938
0.013474839221471562,-80.4574966430664
0.015734616315435143,-73.544189453125
0.002753284907094565,-71.97317504882812
0.007036010225287247,-101.21812438964844
0.020732004106183453,-70.13448333740234
0.00659890189951113,-68.74569702148438
0.006412046902299786,-65.27470397949219
0.01368435953112574,-66.9635009765625
0.01029034020987376,-84.7366943359375
0.014303845224249774,-90.25210571289062
0.008019255931370142,-100.49917602539062
0.004518470860268484,-94.96475219726562
0.006450704491536282,-111.64404296875
0.0077480521852638555,-79.34497833251953
0.00630741950820722,-113.12750244140625
0.003950934079919858,-84.80601501464844
0.0018849296616562674,-64.36738586425781
0.0023459922330108483,-80.73457336425781
0.004438680118757161,-48.061553955078125
0.006074310426433988,-94.568603515625
0.0037650947587787877,-48.282386779785156
0.013259103734112187,-78.53361511230469
0.00791115668465489,-64.36376953125
0.003153739840407115,-79.86187744140625
0.008803195724697859,-101.69290161132812
0.005578097554584367,-56.57997131347656
0.008227826668557536,-70.38331604003906
0.01724875132962146,-57.941871643066406
0.005088701280784991,-124.10368347167969
0.012227736981958982,-109.283203125
0.0031448701077463684,-83.6676025390625
0.0020781849435939003,-89.04427337646484
0.005592047138275525,-49.459320068359375
0.0046332158369192895,-48.46649932861328
0.006081781742617096,-92.24789428710938
0.007439943085172439,-78.42231750488281
0.007141871388947783,-65.05807495117188
0.007112716563289235,-126.71842956542969
0.0059360917076718015,-76.61557006835938
0.004962454177286572,-79.89816284179688
0.005300037516528193,-62.21702575683594
0.003708904014662224,-88.3681640625
0.006150994163850649,-57.41938781738281
0.011546610542904973,-47.085693359375
0.005729913805151834,-140.8684539794922
0.00822813815710587,-118.94085693359375
0.006788484342388294,-89.22477722167969
0.010972135076852069,-73.2594985961914
0.004191039232966655,-72.71682739257812
0.005671949669978478,-74.82658386230469
0.0029726131163758905,-98.16603088378906
0.0020490405491182767,-107.86012268066406
0.01166171098597559,-99.39202880859375
0.005391829020176466,-68.14981079101562
0.00919313743658507,-72.17911529541016
0.005357741972746938,-67.93614196777344
0.011195559027499387,-76.94378662109375
0.004252316756420189,-108.58738708496094
0.02036778354527398,-91.65725708007812
0.0020631003394413626,-60.973236083984375
0.0028669513364626975,-73.0433120727539
0.010367583428315891,-37.3607177734375
0.004745105358717006,-73.15530395507812
0.003927112992147253,-86.14449310302734
0.012766392901795527,-63.72552490234375
0.004205554253613678,-56.75825500488281
0.0164798065497255,-75.72569274902344
0.010203117916643304,-57.58454132080078
0.01078639897315103,-62.22203826904297
0.040020788496849556,-65.14584350585938
0.012477135552456173,-77.29737854003906
0.005186109825405586,-63.03691101074219
0.010194542458122818,-88.04510498046875
0.00756626388213136,-55.95765686035156
0.0037099855306234083,-79.247314453125
0.004565435741749546,-97.40388488769531
0.005008291548449719,-63.59297180175781
0.0031814904003946635,-87.44715881347656
0.0039043215145670995,-79.41476440429688
0.004752699406551255,-51.347862243652344
0.004964193329617683,-63.47599792480469
0.002276194310266523,-60.1185302734375
0.005806752264131686,-60.51679992675781
0.010985653553434274,-51.344329833984375
0.004070820105493846,-82.72293090820312
0.0043876744205583115,-72.00776672363281
0.007659714409059474,-61.154205322265625
0.007368388482862488,-81.80782318115234
0.011884273983574932,-65.47318267822266
0.0052051037400134325,-68.43516540527344
0.008024458991001343,-126.11555480957031
0.008376240392131645,-92.42636108398438
0.004257745152267505,-96.75897216796875
0.005823662878089225,-106.41222381591797
0.014529922061785093,-58.645835876464844
0.008177779660806038,-65.10911560058594
0.008577091984475404,-92.49169921875
0.013886914179447192,-88.71546936035156
0.0045858679092632935,-87.59910583496094
0.0025930983036952042,-80.58058166503906
0.009110422604941385,-52.399009704589844
0.00959856334717828,-75.66848754882812
0.008226408314188012,-57.82524108886719
0.004434686592871126,-120.08596801757812
0.009969461841153477,-66.81047058105469
0.013740331549455165,-104.067138671875
0.009786115832017672,-74.19795227050781
0.008555205823313304,-86.23428344726562
0.007754140370323846,-98.32907104492188
0.009829209027190849,-66.71731567382812
0.020868239516718727,-97.58732604980469
0.016758567173920807,-56.89216613769531
0.004849855014833295,-82.90675354003906
0.004700992107625003,-71.53233337402344
0.004864918160325767,-61.89686584472656
0.00753220948204858,-195.23788452148438
0.007880375366710799,-73.02571868896484
0.017341561032004633,-151.64334106445312
0.013517516953879427,-89.23751831054688
0.005176283509051365,-91.22085571289062
0.005077129371818928,-72.73590087890625
0.016937108736563393,-83.31777954101562
0.004049834287725359,-88.09872436523438
0.010015308221614139,-90.95147705078125
0.005192494577342413,-104.33361053466797
0.007273328750141734,-69.99720764160156
