chos,aalScore
-0.19387203479923332,0.0864133268501992
1.217704969931974,0.3080093101862199
0.22729332595980142,0.5908833578108493
0.18644361396073536,0.2042702398679321
-0.09565488676641194,0.2515772958214964
-1.9719625690532019,0.9940485732697028
-2.200542589803033,0.8895548932301381
-0.6974242262921206,0.3217074203425834
0.1370169130401802,0.20523173774471312
0.2844934966048951,0.045708735240346875
-0.043479616366775976,0.2684779421793469
0.6744057426019181,0.1686519295173463
0.3304173614418073,0.16085453498117025
0.5463563840279833,0.18725947820916267
-0.0922915452691476,0.39813534559624525
-0.04774973320969297,0.19868092284577843
0.21346747920931644,0.033272882512588454
-0.7227384038257638,0.1461003568601718
1.3813593895963716,0.07868152697369675
0.5734465291691626,0.1270288720268718
0.17380771386051896,0.3630909421179819
-0.5938739128562099,0.3261680590271492
-0.5772667877094189,0.3701684772778251
0.3615765141323589,0.2595114123551521
-1.3138298526059653,0.6873546061191304
-0.1031937818034711,0.26566136625620146
0.5565335650862467,0.17758046372464828
-0.1004905770166199,0.44990836660308736
-0.5782327954018113,0.3901755572652061
0.14622307347961,0.27332754712536933
-0.7447668901352302,0.3602021753695874
0.767049415538619,0.28202615308702156
-1.096336171397634,0.38703363211152103
1.9822992825028984,0.09011223939051792
-0.07533376827935871,0.23936637205457287
-0.1457599236403445,0.3866545948144654
0.14127032778430076,0.29085947223296343
-0.43433376459879836,0.1771116452442018
0.7113656156032281,0.2914851324240691
-0.043479616366775976,0.13164712189871272
0.26241633255996205,0.30034013585748404
-0.029554211357250997,0.42733677784369534
0.27837453896319825,0.5867630455010662
0.21540799623405235,0.6851452786027556
-0.6190712413750381,0.4131963642962874
-0.3069314322473839,0.2619735234990868
-1.5111023991065748,0.8921298068839026
-0.29972620149836426,0.5687056182816
0.05718139242255751,0.2876601989478283
-0.1989735681853225,0.27869777279590624
-0.8536926808276286,0.3500393939213943
-0.5890940405728649,0.22594026345671958
-0.42898806561530456,0.5352687916134659
-0.1897292164162728,0.3834203417661072
0.30367724493565146,0.26312906161204563
-0.6182722177918146,0.4797587117006886
-0.39569459347964336,0.21069782118418012
0.5734465291691626,0.30118873791641765
-1.739548376832943,0.4269965598293377
-0.07533376827935871,0.3813126733772148
-0.35018232095616636,0.3375893973507367
-0.1330398416525563,0.3502176675058284
-0.31114200367915956,0.3638245422387916
-0.31584016059804415,0.30140769626325586
0.3286842996750332,0.138509067518212
0.5716658022820061,0.45673575353211876
-1.5111023991065748,0.5706222018659927
-1.6069667740248499,0.5277000982233707
-0.6159812144112573,0.5637857550995847
-0.3599985834654631,0.853182079679187
-0.22203394504120064,0.25319122381163756
0.5156864708436724,0.21737327950779334
-0.3413949578755998,0.44179125328311564
-0.1294146629384059,0.2733326935707157
1.0841250371703115,0.8918489771656692
0.045329389333325816,0.2835448089968322
-0.1989735681853225,0.9242261961038946
-0.3972847811803941,0.3029955379373524
-0.42520896316100215,0.10064790823836911
-0.01051001614215218,0.2020934127262974
0.2682015282214385,0.342199848892137
1.424659750794022,0.2684899062777491
-0.10660015721778539,0.40074892393934125
-1.6018116987772744,0.5156478588185963
-0.13422678386294215,0.39328693265962894
0.15218376758099889,0.21093881665393818
0.05718139242255751,0.22338395109113282
0.05718139242255751,0.3717316979464397
-0.08700484982406805,0.39436789364806946
0.3112683036872701,0.31047542415549007
0.15218376758099889,0.3087195036373167
0.05105233556393117,0.2222978588828374
0.4133157779453358,0.27222782427398134
0.8505059302482241,0.1075425076806612
0.6500693515633513,0.24215527420637734
-0.19696545951581299,0.7816224867502639
0.653757940962949,0.04563857827347204
-0.5351061434027135,0.25589401181024257
0.21346747920931644,0.272091611971312
0.07093033006307006,0.3306134710201818
0.039960366520062136,0.21406947736051085
-0.19624184581949364,0.2638647672845818
0.5887444398890634,0.33819870263682367
-0.07102075635866188,0.3397793932463733
0.21346747920931644,0.4125090544255853
0.24140413437470593,0.3273425026079582
0.14127032778430076,0.21669393767758108
0.34339905631098977,0.2411892665333104
0.07447309020495149,0.25927064358133944
0.6267751885884632,0.21238042522255413
0.20023651359602906,0.14057286697091206
0.164091038133598,0.27738128862237593
0.549778755157796,0.407571303321409
0.4734022919213925,0.18048629059636306
0.21346747920931644,0.30828338472279476
-0.1989735681853225,0.11798971639187332
-0.4089770170466668,0.3957399084664247
-0.06401102304879903,0.3951461621181694
-0.3347893958480003,0.3014211350993849
-0.849821196762225,0.4092939068175511
0.09914051406350197,0.3155534602160285
0.3732446815299751,0.4016599777327338
0.523423472042205,0.2701347151665353
0.3553895176290933,0.3814214420483182
0.03564961551587494,0.3250334363275326
-0.09729328192892805,0.3417036638543864
-0.06149780915101247,0.1684481778522203
1.3094701729319955,0.23508583784626844
-0.2712997591487008,0.835870434823285
-1.318186154239441,0.1350896066827624
0.006341777317769036,0.33240075455664864
-0.193508033414313,0.572595482011709
-0.8498073638391543,0.7064940971434721
0.35503246176899145,0.12057748707003316
-0.19387203479923332,0.3856258284455373
0.22359735658830357,0.06285466194434086
0.3215661455287341,0.010569906920150805
-0.38130454598849084,0.31603080125258837
-0.37288569401816357,0.38495322323409853
0.2009699537776273,0.3829485388972718
0.21346747920931644,0.17127568173474556
-0.18862934623457656,0.20823260494168147
-0.28313922201705055,0.31920378250086895
0.15888242668789432,0.12707261410025447
-0.04774973320969297,0.24221285820274094
0.5265882506190046,0.16411845059481311
0.8857248373645715,0.13539327923012073
0.1173062694462386,0.19251195078382832
0.031203862875111173,0.5099764338389196
0.30487446424874026,0.5446240770373166
-0.06642953009106975,0.3628796762347968
-0.7498938499915683,0.5620926372061423
-0.09398815299198349,0.24468607312311302
-0.05416840104861655,0.4852785063880922
-0.9075402909643392,0.38748766779758165
1.0336140468169057,0.19344649849678414
-0.07102075635866188,0.34862932290297854
0.03208415355452904,0.3995323082983598
-0.4362882665280539,0.4549943686521471
-0.6215016982865371,0.5014633255410779
-0.932294809347669,0.8833441886582276
0.07873151203336053,0.4826198338810883
0.09519283302413308,0.27784196193325894
-0.013463565197545777,0.28409519082354595
-0.1886495137226991,0.3552222425734316
0.034870525549062684,0.25844870925680213
-0.344376416645789,0.30787965321377414
-4.4370963213384,0.5523530683163853
0.4291092872084056,0.8026145474938002
-0.5361884886800801,0.26803265758143524
0.6500693515633513,0.15689397628572843
1.0972665024648744,0.19984388427036343
1.4568089441627463,0.3705570184338095
0.5051321347062958,0.29485932396125697
-1.055577976108157,0.4044008918721165
0.1370169130401802,0.32453879416345405
-0.25193405741507763,0.2633880864124616
-0.1936191288511298,0.5027111405189134
0.3816621007657096,0.3772381230242541
-0.35018232095616636,0.37635498309866044
0.21346747920931644,0.09502914580138422
0.48905077264995367,0.3306371268741064
0.34313355964663633,0.4141703433918617
-0.03440150914391403,0.23687597947411265
-0.9726298977637747,0.2589153272792946
0.5772240297600814,0.30891573251740395
-0.20424033670597874,0.3486491192148982
-0.1952819695545044,0.30944638029469906
0.07093033006307006,0.18837062517314535
0.6074681386730116,0.4685208897070253
-0.1952819695545044,0.48390644991750265
-0.6796429144295277,0.24589413676969923
-1.129718440316522,0.31757544070796206
-0.8702172791679423,0.8569020806023222
0.34313355964663633,0.33694243571857857
-0.5700955298408814,0.10761879123166417
-0.20424033670597874,0.30565670750796387
0.5117042494995746,0.35319299419864747
0.6542189666262745,0.47267933684334895
-1.091601718522567,0.4940336691837609
-0.08880182895180057,0.31865700181370454
-0.19624184581949364,0.3627513329873247
-0.18907896646460712,0.34286837748715093
0.1791323018474889,0.3082592304825364
0.20973644998802835,0.21463885682344797
0.005794597836712112,0.4777933648653382
-0.37820325725400405,0.26211235274417116
-0.0010665404836724271,0.5724514890602512
-0.2786911102234065,0.2525745987990708
-0.05528153799820423,0.32948263301441666
0.22359735658830357,0.06119202162351497
0.045329389333325816,0.22258422611929138
0.6523068116248422,0.5671685823589461
0.17999285572929286,0.21283053959998377
0.06378072620702363,0.16173101866258616
-0.06401102304879903,0.13033191244729597
-0.15033032301240254,0.3216302947583966
0.013202327341355057,0.2972461477645386
0.2009699537776273,0.0714150611989933
-0.0043188089873418154,0.26345075571479204
-0.06149780915101247,0.20993791878803214
0.05105233556393117,0.45133539637252207
-0.1885810477090444,0.40359960280315393
-0.18931845381507187,0.24713326745521244
0.7888553294299798,0.08183657202577092
0.5659734017997805,0.6106661343969362
-0.5690117809454666,0.21748961442812886
-0.4469114350285855,0.5126079884917057
